Rick,82,ABATIÁ,PR,02794804235,12617885580727,Valido,Valido
Sean,67,ANGRA DOS REIS,RJ,17021745737,31046279060316,Valido,Valido
Jessica,35,ACARI,RN,60829034129,44346863158061,Valido,Valido
Brett,90,ALTA FLORESTA D'OESTE,RO,50129000493,23274107772363,Valido,Valido
Derek,40,AMAJARI,RR,70040653757,05572314571503,Valido,Valido
Kimberly,83,ACEGUÁ,RS,70098278509,76009061502608,Valido,Valido
Dean,79,ABDON BATISTA,SC,19706170120,44326834762091,Valido,Valido
Brandon,73,AMPARO DE SÃO FRANCISCO,SE,59097694051,02206687854868,Valido,Valido
Raymond,19,ADAMANTINA,SP,23655454678,70225275967867,Valido,Valido
John,24,ABREULÂNDIA,TO,73068969972,89861707226170,Valido,Valido
Benjamin,69,ACRELÂNDIA,AC,22474234772,35884765326577,Valido,Valido
Jacqueline,49,ÁGUA BRANCA,AL,60820551791,13917628699150,Valido,Valido
Nicole,82,ALVARÃES,AM,06179971609,31195852406756,Valido,Valido
Samantha,63,SERRA DO NAVIO,AP,66459154384,41514523649504,Valido,Valido
Ricky,77,ABAÍRA,BA,17403088328,81893343550701,Valido,Valido
Kristen,69,ABAIARA,CE,44867182834,47851783958333,Valido,Valido
James,84,Brasília,DF,49228274638,33839080956501,Valido,Valido
Stephanie,19,AFONSO CLÁUDIO,ES,95686403554,64991466368100,Valido,Valido
Gavin,73,ABADIA DE GOIÁS,GO,26557221590,83914637714156,Valido,Valido
Matthew,90,AÇAILÂNDIA,MA,04757695110,01323845577534,Valido,Valido
Ronald,84,ABADIA DOS DOURADOS,MG,41470007894,93779401312492,Valido,Valido
Austin,83,ÁGUA CLARA,MS,04915563308,67117700908702,Valido,Valido
Mark,55,ACORIZAL,MT,52007977800,67790272908857,Valido,Valido
Diana,46,ABAETETUBA,PA,90532277171,19108033767403,Valido,Valido
Eduardo,56,ÁGUA BRANCA,PB,10602061296,33022865225967,Valido,Valido
Sarah,22,ABREU E LIMA,PE,96007521338,16232484770592,Valido,Valido
Cynthia,26,ACAUÃ,PI,27743184323,16166913755776,Valido,Valido
Teresa,22,ABATIÁ,PR,72498896996,13846807108634,Valido,Valido
Robert,44,ANGRA DOS REIS,RJ,30954872150,60995185367284,Valido,Valido
Norman,83,ACARI,RN,00294607277,79923083873810,Valido,Valido
Dave,31,ALTA FLORESTA D'OESTE,RO,29080124486,30990371275306,Valido,Valido
Vicki,50,AMAJARI,RR,51076911889,03880149965724,Valido,Valido
Christine,24,ACEGUÁ,RS,16378326800,00332674002560,Valido,Valido
Stephen,54,ABDON BATISTA,SC,59696665725,70559222199370,Valido,Valido
Angela,87,AMPARO DE SÃO FRANCISCO,SE,87477889170,06622914525133,Valido,Valido
Lisa,30,ADAMANTINA,SP,94078917550,76694232759457,Valido,Valido
Katherine,63,ABREULÂNDIA,TO,14469572764,62131733132965,Valido,Valido
Wendy,77,ACRELÂNDIA,AC,07295809201,79897871387438,Valido,Valido
Justin,35,ÁGUA BRANCA,AL,19876046870,58599422786486,Valido,Valido
Michael,27,ALVARÃES,AM,74388907081,65222722347756,Valido,Valido
Melissa,52,SERRA DO NAVIO,AP,12104270529,95760875628563,Valido,Valido
Cheryl,54,ABAÍRA,BA,60411795155,16200154567124,Valido,Valido
Charles,43,ABAIARA,CE,05440486950,64267703556510,Valido,Valido
Pedro,82,Brasília,DF,15253237682,82922419391504,Valido,Valido
Cynthia,34,AFONSO CLÁUDIO,ES,71344845720,32001616513715,Valido,Valido
Nancy,38,ABADIA DE GOIÁS,GO,72116490030,07513260166938,Valido,Valido
Aimee,84,AÇAILÂNDIA,MA,61128946106,96725662001846,Valido,Valido
Eric,22,ABADIA DOS DOURADOS,MG,05242968710,46627331899540,Valido,Valido
Carlos,71,ÁGUA CLARA,MS,56781608185,64753187247581,Valido,Valido
Tiffany,51,ACORIZAL,MT,06937514875,19931068533528,Valido,Valido
Andres,49,ABAETETUBA,PA,07807303484,92066796174517,Valido,Valido
Thomas,88,ÁGUA BRANCA,PB,19189102193,18288637762953,Valido,Valido
John,55,ABREU E LIMA,PE,60672002280,14330100085757,Valido,Valido
Heather,58,ACAUÃ,PI,74146458196,61723186065570,Valido,Valido
Sheena,41,ABATIÁ,PR,23092957016,44203819689545,Valido,Valido
Timothy,80,ANGRA DOS REIS,RJ,12500062368,84308615274202,Valido,Valido
Caleb,54,ACARI,RN,72812610980,37103402538504,Valido,Valido
Susan,32,ALTA FLORESTA D'OESTE,RO,10492804745,78953749842770,Valido,Valido
Christopher,78,AMAJARI,RR,09489533904,92060533464922,Valido,Valido
Andrea,75,ACEGUÁ,RS,19268809273,02477123111727,Valido,Valido
Omar,56,ABDON BATISTA,SC,08035412442,40494520256699,Valido,Valido
Charles,28,AMPARO DE SÃO FRANCISCO,SE,35134913790,07974164069444,Valido,Valido
Randall,47,ADAMANTINA,SP,63354770252,34571356014238,Valido,Valido
Michael,50,ABREULÂNDIA,TO,61674327242,54946940869764,Valido,Valido
Anna,84,ACRELÂNDIA,AC,72878038010,50186619285008,Valido,Valido
Nicole,45,ÁGUA BRANCA,AL,33188315651,46270029550852,Valido,Valido
Cynthia,19,ALVARÃES,AM,00617025010,42424253948160,Valido,Valido
Craig,52,SERRA DO NAVIO,AP,24005523200,70922514691743,Valido,Valido
Patrick,21,ABAÍRA,BA,91555459552,48070784629245,Valido,Valido
Brandon,73,ABAIARA,CE,21923951165,91162908800005,Valido,Valido
Jennifer,30,Brasília,DF,88814357560,31706393468596,Valido,Valido
Kevin,31,AFONSO CLÁUDIO,ES,82775588301,02970965230642,Valido,Valido
Albert,48,ABADIA DE GOIÁS,GO,89312202359,53898997619903,Valido,Valido
Nicholas,84,AÇAILÂNDIA,MA,47862874153,59667067945563,Valido,Valido
Steven,56,ABADIA DOS DOURADOS,MG,58513639087,85723854433691,Valido,Valido
Garrett,87,ÁGUA CLARA,MS,73191833668,94057658008753,Valido,Valido
Judith,84,ACORIZAL,MT,26294944627,87886476637263,Valido,Valido
Jesse,30,ABAETETUBA,PA,45111703047,33344442813806,Valido,Valido
Gina,74,ÁGUA BRANCA,PB,93903739804,61387804556536,Valido,Valido
Brian,36,ABREU E LIMA,PE,95783952800,21992318047482,Valido,Valido
Chase,84,ACAUÃ,PI,06791968621,51028290635282,Valido,Valido
Jessica,52,ABATIÁ,PR,86841960580,58277678495740,Valido,Valido
Nathaniel,48,ANGRA DOS REIS,RJ,42328285082,53751350635135,Valido,Valido
Alicia,40,ACARI,RN,52321384050,30657125930300,Valido,Valido
Connie,68,ALTA FLORESTA D'OESTE,RO,44685406648,80233167591075,Valido,Valido
Michael,72,AMAJARI,RR,26753996800,16407904664252,Valido,Valido
Fred,84,ACEGUÁ,RS,01271377853,49093246299778,Valido,Valido
Joseph,87,ABDON BATISTA,SC,06379384375,81637278075427,Valido,Valido
William,51,AMPARO DE SÃO FRANCISCO,SE,18876126457,94663332413100,Valido,Valido
Jeff,44,ADAMANTINA,SP,42841732517,74134575483851,Valido,Valido
Paige,38,ABREULÂNDIA,TO,59885902090,06282189979550,Valido,Valido
Miguel,57,ACRELÂNDIA,AC,83481538456,72800973909246,Valido,Valido
Amanda,66,ÁGUA BRANCA,AL,90278895204,36926670677164,Valido,Valido
Robert,83,ALVARÃES,AM,09301241978,88959911100730,Valido,Valido
William,65,SERRA DO NAVIO,AP,94418747443,04701335056304,Valido,Valido
Janice,71,ABAÍRA,BA,49308923500,76988381851236,Valido,Valido
Justin,85,ABAIARA,CE,32404809130,89814306125729,Valido,Valido
Timothy,60,Brasília,DF,73393629751,92417986096395,Valido,Valido
Angela,83,AFONSO CLÁUDIO,ES,62892915562,73127669411171,Valido,Valido
Katherine,26,ABADIA DE GOIÁS,GO,52266532553,88268705396888,Valido,Valido
Robin,44,AÇAILÂNDIA,MA,63649090007,51509381985567,Valido,Valido
Michael,21,ABADIA DOS DOURADOS,MG,83070579221,77519785064020,Valido,Valido
William,37,ÁGUA CLARA,MS,19957350196,57915026837974,Valido,Valido
Luke,86,ACORIZAL,MT,70550985301,75105727482102,Valido,Valido
Richard,87,ABAETETUBA,PA,06918641360,87042457767030,Valido,Valido
John,61,ÁGUA BRANCA,PB,78032276602,57754907677147,Valido,Valido
Yvonne,26,ABREU E LIMA,PE,84438678412,71619643936501,Valido,Valido
Angela,90,ACAUÃ,PI,76436539506,38023630047622,Valido,Valido
Joseph,78,ABATIÁ,PR,85253123555,47963037559550,Valido,Valido
Matthew,40,ANGRA DOS REIS,RJ,40376437154,36411161499756,Valido,Valido
Andrea,45,ACARI,RN,96397045200,26218544654584,Valido,Valido
Nancy,78,ALTA FLORESTA D'OESTE,RO,51468459724,33382755243050,Valido,Valido
Gordon,28,AMAJARI,RR,85416887478,69925474119709,Valido,Valido
Jennifer,50,ACEGUÁ,RS,47494938567,97830125003449,Valido,Valido
Melissa,62,ABDON BATISTA,SC,24481034297,42120804600953,Valido,Valido
Robin,23,AMPARO DE SÃO FRANCISCO,SE,35119797300,09497436150856,Valido,Valido
Penny,61,ADAMANTINA,SP,56620908152,48421880367822,Valido,Valido
Ronald,49,ABREULÂNDIA,TO,99826862169,63068298388068,Valido,Valido
Tracy,18,ACRELÂNDIA,AC,71088599630,22871970143397,Valido,Valido
Rebecca,74,ÁGUA BRANCA,AL,33966646471,91254472938868,Valido,Valido
Patrick,87,ALVARÃES,AM,00837911591,93027159097320,Valido,Valido
Christopher,67,SERRA DO NAVIO,AP,48973048490,39341715577688,Valido,Valido
Kathleen,65,ABAÍRA,BA,44500056785,38126922814705,Valido,Valido
Emily,41,ABAIARA,CE,09775951704,00137022601282,Valido,Valido
Amy,71,Brasília,DF,74829288043,75756896756768,Valido,Valido
Robert,50,AFONSO CLÁUDIO,ES,41043313761,76122865430952,Valido,Valido
Vanessa,50,ABADIA DE GOIÁS,GO,57088929783,02851868134836,Valido,Valido
Maurice,82,AÇAILÂNDIA,MA,32762935601,58900436593266,Valido,Valido
Heather,41,ABADIA DOS DOURADOS,MG,66275612983,48878960959300,Valido,Valido
Stephen,62,ÁGUA CLARA,MS,28067215120,76824794377869,Valido,Valido
Jay,80,ACORIZAL,MT,82709201003,18614405550762,Valido,Valido
Stacy,26,ABAETETUBA,PA,79836097015,38731163570215,Valido,Valido
Alison,72,ÁGUA BRANCA,PB,29299789452,18179432154808,Valido,Valido
Justin,67,ABREU E LIMA,PE,70287208028,95014818787331,Valido,Valido
Gregory,26,ACAUÃ,PI,91952795397,27085007499406,Valido,Valido
Erica,28,ABATIÁ,PR,54249206246,29326256487376,Valido,Valido
Shawn,24,ANGRA DOS REIS,RJ,26961033482,51141275619984,Valido,Valido
Jennifer,79,ACARI,RN,14264250315,21594374464817,Valido,Valido
Cesar,39,ALTA FLORESTA D'OESTE,RO,43314288000,36263034658308,Valido,Valido
Katherine,37,AMAJARI,RR,52933023962,74057132365798,Valido,Valido
Kevin,79,ACEGUÁ,RS,57617739532,19000826626410,Valido,Valido
Stephanie,88,ABDON BATISTA,SC,75670880889,91624372575716,Valido,Valido
Christopher,61,AMPARO DE SÃO FRANCISCO,SE,09134089306,68300201794942,Valido,Valido
Mark,35,ADAMANTINA,SP,01108245803,31939777161402,Valido,Valido
Penny,19,ABREULÂNDIA,TO,10377646687,69808891917686,Valido,Valido
Justin,74,ACRELÂNDIA,AC,62648941762,06130911714155,Valido,Valido
Sandra,65,ÁGUA BRANCA,AL,08325318201,99581417392212,Valido,Valido
Amy,33,ALVARÃES,AM,02584109301,12113583749210,Valido,Valido
Wendy,65,SERRA DO NAVIO,AP,17450256932,69551542909793,Valido,Valido
Alexis,48,ABAÍRA,BA,83595554868,41010194846467,Valido,Valido
Christina,80,ABAIARA,CE,06603765713,27946087884189,Valido,Valido
Nathan,27,Brasília,DF,79977150966,45002379891001,Valido,Valido
Brianna,48,AFONSO CLÁUDIO,ES,12559118084,20774917465382,Valido,Valido
Jeffrey,65,ABADIA DE GOIÁS,GO,17793181620,27093052159644,Valido,Valido
William,90,AÇAILÂNDIA,MA,18719760817,08252124002039,Valido,Valido
Sara,46,ABADIA DOS DOURADOS,MG,45407202107,54366473906240,Valido,Valido
Veronica,35,ÁGUA CLARA,MS,42524541584,94804738180030,Valido,Valido
Kenneth,86,ACORIZAL,MT,69072814657,15886538200472,Valido,Valido
Heather,20,ABAETETUBA,PA,10873110129,47768743884612,Valido,Valido
Douglas,23,ÁGUA BRANCA,PB,27102036345,16220798206750,Valido,Valido
Richard,30,ABREU E LIMA,PE,06106812578,69371683054877,Valido,Valido
Randy,50,ACAUÃ,PI,62298245150,90069024467950,Valido,Valido
Tammy,69,ABATIÁ,PR,50815865520,70271558780770,Valido,Valido
Tina,55,ANGRA DOS REIS,RJ,37333113450,17963409958288,Valido,Valido
Stephanie,28,ACARI,RN,12424435251,90212927182278,Valido,Valido
Jeffrey,87,ALTA FLORESTA D'OESTE,RO,52128179432,34807312568162,Valido,Valido
Michael,31,AMAJARI,RR,32652252089,00055927506723,Valido,Valido
Brian,82,ACEGUÁ,RS,27511250505,04759925996099,Valido,Valido
Kevin,45,ABDON BATISTA,SC,64161799110,17927414246677,Valido,Valido
Craig,79,AMPARO DE SÃO FRANCISCO,SE,23775451811,42621251941310,Valido,Valido
Rebecca,33,ADAMANTINA,SP,39143311350,63360106153613,Valido,Valido
Timothy,82,ABREULÂNDIA,TO,60511466609,72085620138370,Valido,Valido
Jared,42,ACRELÂNDIA,AC,26014492925,37482680287320,Valido,Valido
Desiree,37,ÁGUA BRANCA,AL,63928916254,17168147358408,Valido,Valido
Edward,68,ALVARÃES,AM,93756914119,96425299621710,Valido,Valido
Alfred,44,SERRA DO NAVIO,AP,04341868217,90967468766900,Valido,Valido
Brianna,49,ABAÍRA,BA,29928852154,66954388009205,Valido,Valido
Destiny,47,ABAIARA,CE,88901298759,02909568769840,Valido,Valido
Cory,35,Brasília,DF,53720681599,05744146599407,Valido,Valido
Sara,38,AFONSO CLÁUDIO,ES,61424865379,97577737513755,Valido,Valido
Sophia,50,ABADIA DE GOIÁS,GO,34860073355,64602068343160,Valido,Valido
Tonya,75,AÇAILÂNDIA,MA,34366483378,37165922664750,Valido,Valido
Monica,52,ABADIA DOS DOURADOS,MG,41337116882,76591770738176,Valido,Valido
Dylan,44,ÁGUA CLARA,MS,66759851676,01951744565500,Valido,Valido
Warren,27,ACORIZAL,MT,39477298719,22428842887216,Valido,Valido
Taylor,19,ABAETETUBA,PA,37978911560,65106653038410,Valido,Valido
Amy,51,ÁGUA BRANCA,PB,92306691304,58463700112677,Valido,Valido
Paula,29,ABREU E LIMA,PE,71213347122,21832166481576,Valido,Valido
Scott,42,ACAUÃ,PI,24854095873,20018166063578,Valido,Valido
Bryan,56,ABATIÁ,PR,12829655303,98946805734350,Valido,Valido
Erika,34,ANGRA DOS REIS,RJ,26418385918,08391247886250,Valido,Valido
Taylor,80,ACARI,RN,38465097526,77185343180168,Valido,Valido
James,53,ALTA FLORESTA D'OESTE,RO,59577360238,67885155569487,Valido,Valido
Cathy,52,AMAJARI,RR,43707151999,79803754094363,Valido,Valido
Terri,60,ACEGUÁ,RS,59388341392,54707033086067,Valido,Valido
Tiffany,49,ABDON BATISTA,SC,65013000106,97930450704430,Valido,Valido
Ryan,51,AMPARO DE SÃO FRANCISCO,SE,41321013710,83493860463310,Valido,Valido
Ashley,62,ADAMANTINA,SP,77026499254,07009651415561,Valido,Valido
Warren,62,ABREULÂNDIA,TO,15740377900,11244390451848,Valido,Valido
Leah,72,ACRELÂNDIA,AC,61864950439,23021354632696,Valido,Valido
Donna,32,ÁGUA BRANCA,AL,39171410350,55962322437200,Valido,Valido
Karen,36,ALVARÃES,AM,78017663188,80758303042969,Valido,Valido
Thomas,61,SERRA DO NAVIO,AP,74950685074,05029387250668,Valido,Valido
Carrie,66,ABAÍRA,BA,68061843757,98982943583590,Valido,Valido
Michael,66,ABAIARA,CE,56911809320,44694235111003,Valido,Valido
Kimberly,76,Brasília,DF,41463841256,74292617649527,Valido,Valido
Stephen,63,AFONSO CLÁUDIO,ES,92706533668,01513693276095,Valido,Valido
Brandon,49,ABADIA DE GOIÁS,GO,74741781682,97084743087577,Valido,Valido
Nathan,48,AÇAILÂNDIA,MA,53316289070,09130864110208,Valido,Valido
Susan,72,ABADIA DOS DOURADOS,MG,88305423263,58564798254364,Valido,Valido
Maria,32,ÁGUA CLARA,MS,61753564387,05386417948500,Valido,Valido
Jeffery,62,ACORIZAL,MT,52216021130,62632830816989,Valido,Valido
Jason,56,ABAETETUBA,PA,51346947619,20096581611342,Valido,Valido
Trevor,18,ÁGUA BRANCA,PB,48840609113,88532529166259,Valido,Valido
Megan,53,ABREU E LIMA,PE,29104998120,14583319944051,Valido,Valido
Roberto,90,ACAUÃ,PI,59298096151,49739720672691,Valido,Valido
Jacob,88,ABATIÁ,PR,98871919491,48922741108003,Valido,Valido
Tammy,49,ANGRA DOS REIS,RJ,34331219828,13912987013493,Valido,Valido
Juan,45,ACARI,RN,56671480800,28366944968664,Valido,Valido
Lindsey,45,ALTA FLORESTA D'OESTE,RO,78494822985,35627655380141,Valido,Valido
Henry,83,AMAJARI,RR,88866619590,33099711471150,Valido,Valido
Amy,60,ACEGUÁ,RS,65087151353,53018040953230,Valido,Valido
James,80,ABDON BATISTA,SC,01685946410,63686457256698,Valido,Valido
Anthony,72,AMPARO DE SÃO FRANCISCO,SE,15511282928,92300499869908,Valido,Valido
Melissa,35,ADAMANTINA,SP,12156395462,28963396059323,Valido,Valido
Lori,59,ABREULÂNDIA,TO,71125095806,47685758407363,Valido,Valido
Bradley,38,ACRELÂNDIA,AC,04326548100,00712802556408,Valido,Valido
Jennifer,81,ÁGUA BRANCA,AL,15157657927,76271675067479,Valido,Valido
Shawn,55,ALVARÃES,AM,16980394410,61661938929464,Valido,Valido
Joshua,66,SERRA DO NAVIO,AP,50022119760,20414370111928,Valido,Valido
Michelle,27,ABAÍRA,BA,41127667777,75089679518151,Valido,Valido
Jeremy,90,ABAIARA,CE,30474724832,95223536453217,Valido,Valido
Nicholas,60,Brasília,DF,88642745100,11233586045332,Valido,Valido
Kimberly,71,AFONSO CLÁUDIO,ES,65009765926,50630024948635,Valido,Valido
Joseph,34,ABADIA DE GOIÁS,GO,93124123530,82842290427219,Valido,Valido
James,20,AÇAILÂNDIA,MA,84291634846,45760132537714,Valido,Valido
Timothy,32,ABADIA DOS DOURADOS,MG,04479752773,59934663464114,Valido,Valido
April,70,ÁGUA CLARA,MS,32818506506,38349248182578,Valido,Valido
Veronica,69,ACORIZAL,MT,12428119745,95032463079732,Valido,Valido
Scott,64,ABAETETUBA,PA,60095949526,84618047283229,Valido,Valido
Jamie,29,ÁGUA BRANCA,PB,12563320895,86387911240601,Valido,Valido
William,45,ABREU E LIMA,PE,79629485150,24935989988849,Valido,Valido
Lindsey,44,ACAUÃ,PI,43580890891,51430005379666,Valido,Valido
Michael,66,ABATIÁ,PR,41415130590,32669600278760,Valido,Valido
David,62,ANGRA DOS REIS,RJ,95077947783,03009902963333,Valido,Valido
Sarah,38,ACARI,RN,45734522732,50446968611857,Valido,Valido
Mitchell,52,ALTA FLORESTA D'OESTE,RO,32787069355,94588375372030,Valido,Valido
Veronica,54,AMAJARI,RR,10853643725,36411797539503,Valido,Valido
Nancy,24,ACEGUÁ,RS,07954091503,97187195631820,Valido,Valido
Paul,32,ABDON BATISTA,SC,71009036530,67020376526173,Valido,Valido
Cynthia,28,AMPARO DE SÃO FRANCISCO,SE,10635849143,44111042519162,Valido,Valido
David,44,ADAMANTINA,SP,61201553849,48155639726203,Valido,Valido
Carrie,28,ABREULÂNDIA,TO,75976841937,79007404529893,Valido,Valido
Adam,68,ACRELÂNDIA,AC,41526332205,03335574206742,Valido,Valido
Karen,23,ÁGUA BRANCA,AL,55486814437,89039583770607,Valido,Valido
Tammy,22,ALVARÃES,AM,79971471795,49112842754706,Valido,Valido
Jake,83,SERRA DO NAVIO,AP,88494560930,71289355573557,Valido,Valido
Todd,42,ABAÍRA,BA,45131858720,29497768698347,Valido,Valido
Kimberly,48,ABAIARA,CE,65040412452,39847249191504,Valido,Valido
Hannah,58,Brasília,DF,49892848284,92321083867329,Valido,Valido
Katherine,37,AFONSO CLÁUDIO,ES,36867499201,17080094404403,Valido,Valido
Debra,47,ABADIA DE GOIÁS,GO,41272819361,20549772078541,Valido,Valido
Michael,22,AÇAILÂNDIA,MA,71566878756,42378504148421,Valido,Valido
Theresa,34,ABADIA DOS DOURADOS,MG,10570837715,45358297215309,Valido,Valido
Shawn,41,ÁGUA CLARA,MS,88292358730,55423179110874,Valido,Valido
Jessica,34,ACORIZAL,MT,97265948041,11805542014370,Valido,Valido
Matthew,68,ABAETETUBA,PA,03342914106,16796603329205,Valido,Valido
Blake,70,ÁGUA BRANCA,PB,67968128161,43160016957355,Valido,Valido
Taylor,49,ABREU E LIMA,PE,19949344689,88433849311790,Valido,Valido
Curtis,72,ACAUÃ,PI,05216214887,73994150261369,Valido,Valido
Danielle,27,ABATIÁ,PR,64331192989,46874194460741,Valido,Valido
Michael,28,ANGRA DOS REIS,RJ,15011476170,16282881276299,Valido,Valido
Tina,46,ACARI,RN,21393639224,31476371148086,Valido,Valido
Lucas,89,ALTA FLORESTA D'OESTE,RO,38556417302,91353056012353,Valido,Valido
John,48,AMAJARI,RR,35381126301,24839023247395,Valido,Valido
Mary,59,ACEGUÁ,RS,38988445104,28492915764806,Valido,Valido
James,36,ABDON BATISTA,SC,76783858898,86937589504210,Valido,Valido
Shannon,68,AMPARO DE SÃO FRANCISCO,SE,71590988620,75611214217186,Valido,Valido
Jade,47,ADAMANTINA,SP,49766725306,00065329065348,Valido,Valido
Cathy,70,ABREULÂNDIA,TO,62566538581,74842641373660,Valido,Valido
John,28,ACRELÂNDIA,AC,94864451508,24673117964241,Valido,Valido
Karen,63,ÁGUA BRANCA,AL,64196752357,89286440157302,Valido,Valido
Frank,66,ALVARÃES,AM,49990256632,03506945431748,Valido,Valido
Charles,70,SERRA DO NAVIO,AP,46478884953,12093477569159,Valido,Valido
Christopher,45,ABAÍRA,BA,50580781984,94559462026153,Valido,Valido
Jimmy,53,ABAIARA,CE,16258285945,17615683364471,Valido,Valido
Kimberly,86,Brasília,DF,23817974167,14954897798484,Valido,Valido
Matthew,18,AFONSO CLÁUDIO,ES,30416603939,90257704966066,Valido,Valido
Amy,69,ABADIA DE GOIÁS,GO,71684654149,31636214707170,Valido,Valido
Jerry,56,AÇAILÂNDIA,MA,64123935958,80924239128908,Valido,Valido
Jeffrey,79,ABADIA DOS DOURADOS,MG,31636049516,02169336464104,Valido,Valido
Michele,53,ÁGUA CLARA,MS,27491844448,81551286477929,Valido,Valido
Jasmine,78,ACORIZAL,MT,63095592302,33760845316794,Valido,Valido
Arthur,78,ABAETETUBA,PA,49699592699,30855469595002,Valido,Valido
Marvin,55,ÁGUA BRANCA,PB,85919867094,74301587743752,Valido,Valido
Morgan,84,ABREU E LIMA,PE,04560114986,58643908886509,Valido,Valido
Robert,48,ACAUÃ,PI,45921855014,38828689671162,Valido,Valido
Amy,56,ABATIÁ,PR,19529551061,96422604739478,Valido,Valido
Sean,68,ANGRA DOS REIS,RJ,42448783608,18117629790131,Valido,Valido
Jennifer,53,ACARI,RN,97626823354,29025124448759,Valido,Valido
Katherine,53,ALTA FLORESTA D'OESTE,RO,59866109380,72265353186392,Valido,Valido
Danny,34,AMAJARI,RR,56898639471,24754156508936,Valido,Valido
Robert,76,ACEGUÁ,RS,39314735117,08147577430730,Valido,Valido
Keith,69,ABDON BATISTA,SC,45482734412,58086586479400,Valido,Valido
Victoria,79,AMPARO DE SÃO FRANCISCO,SE,34584977224,22892153489025,Valido,Valido
Karen,75,ADAMANTINA,SP,81617011991,80919164097133,Valido,Valido
Christopher,47,ABREULÂNDIA,TO,43140044607,33716649545070,Valido,Valido
Ryan,19,ACRELÂNDIA,AC,04239204488,62166640198136,Valido,Valido
Brittany,71,ÁGUA BRANCA,AL,73669878912,61622769262840,Valido,Valido
Johnny,77,ALVARÃES,AM,63100943279,84242894900966,Valido,Valido
Whitney,49,SERRA DO NAVIO,AP,12318517088,83935244656099,Valido,Valido
Rodney,58,ABAÍRA,BA,44176657537,00657793388335,Valido,Valido
Norman,60,ABAIARA,CE,95847889496,46986830285038,Valido,Valido
Maria,30,Brasília,DF,30877524106,41755669658796,Valido,Valido
Catherine,57,AFONSO CLÁUDIO,ES,24843630012,73833619638074,Valido,Valido
Joshua,53,ABADIA DE GOIÁS,GO,13868297499,93036326752607,Valido,Valido
Kimberly,19,AÇAILÂNDIA,MA,02493293525,93792373017875,Valido,Valido
Kyle,82,ABADIA DOS DOURADOS,MG,60039484424,33413855575503,Valido,Valido
Leroy,45,ÁGUA CLARA,MS,02294000510,25084704607406,Valido,Valido
Kelli,56,ACORIZAL,MT,52207574580,92442521846148,Valido,Valido
Gary,76,ABAETETUBA,PA,37403090241,57747499055448,Valido,Valido
Kevin,71,ÁGUA BRANCA,PB,72848405953,59832382256981,Valido,Valido
Amy,27,ABREU E LIMA,PE,61998129136,23937752042264,Valido,Valido
Pamela,42,ACAUÃ,PI,49735242125,62134316590508,Valido,Valido
Jennifer,86,ABATIÁ,PR,93677799929,82133477094171,Valido,Valido
Susan,72,ANGRA DOS REIS,RJ,58226623154,70716261822368,Valido,Valido
James,85,ACARI,RN,04107960269,03395599613531,Valido,Valido
Kristen,88,ALTA FLORESTA D'OESTE,RO,60479257078,62766079833166,Valido,Valido
Larry,21,AMAJARI,RR,59625975594,07339016054345,Valido,Valido
Joe,57,ACEGUÁ,RS,48766281229,14836904894671,Valido,Valido
Kathleen,21,ABDON BATISTA,SC,05734973890,37657411886812,Valido,Valido
Travis,67,AMPARO DE SÃO FRANCISCO,SE,29107015577,76011922625263,Valido,Valido
Kurt,35,ADAMANTINA,SP,32940932093,44793216366105,Valido,Valido
Jordan,70,ABREULÂNDIA,TO,50790613751,15511263817570,Valido,Valido
Kevin,43,ACRELÂNDIA,AC,00817864253,68230649170992,Valido,Valido
Derek,65,ÁGUA BRANCA,AL,45613631069,41092619487947,Valido,Valido
Megan,37,ALVARÃES,AM,40505289326,53000382310810,Valido,Valido
Rachel,29,SERRA DO NAVIO,AP,94296288105,46226356929628,Valido,Valido
Fred,53,ABAÍRA,BA,33012568999,04011381151880,Valido,Valido
Matthew,72,ABAIARA,CE,00441684548,53459114891146,Valido,Valido
Melissa,41,Brasília,DF,88294898244,77610293905610,Valido,Valido
Maria,24,AFONSO CLÁUDIO,ES,69083628337,45691083591408,Valido,Valido
Sharon,49,ABADIA DE GOIÁS,GO,48964470699,42213960016779,Valido,Valido
Alexander,72,AÇAILÂNDIA,MA,75969040177,95909530040700,Valido,Valido
Elizabeth,47,ABADIA DOS DOURADOS,MG,71331666074,20455247780601,Valido,Valido
Theresa,73,ÁGUA CLARA,MS,68358544308,24879754134837,Valido,Valido
Adam,52,ACORIZAL,MT,94779466059,13066923720875,Valido,Valido
Eric,80,ABAETETUBA,PA,29323911607,11104904298573,Valido,Valido
Joseph,38,ÁGUA BRANCA,PB,15317420415,32340442929571,Valido,Valido
William,32,ABREU E LIMA,PE,99801233036,36242902040213,Valido,Valido
Terri,74,ACAUÃ,PI,48877046317,12260654435539,Valido,Valido
Stacey,33,ABATIÁ,PR,54483280082,22961850631008,Valido,Valido
Nicolas,50,ANGRA DOS REIS,RJ,30691057184,75713828620810,Valido,Valido
Gabriel,63,ACARI,RN,94440310982,38097925341088,Valido,Valido
Todd,19,ALTA FLORESTA D'OESTE,RO,99748123308,47178767909207,Valido,Valido
Michael,74,AMAJARI,RR,49355040806,79428404576199,Valido,Valido
Megan,50,ACEGUÁ,RS,40487146190,89085449009755,Valido,Valido
Jason,52,ABDON BATISTA,SC,56918641654,67072996612230,Valido,Valido
